ID,Reached_3w,Reached_3m,Tenure_In_Months,Date_Joined,FUA_Balance,Number_Of_Services,Has_Payroll,Income,Has_Investment,Has_Visa,VISA_balance,Has_mortgage,Has_Deposit,Number_Transactions,Age,City
3931657,0,0,6,5/28/2020,44096.83962,1,1,NA,0,1,0,0,1,4,48,VICTORIA                                                                                            
3156668,0,0,6,8/18/2020,21831.5373,2,0,128260.5455,0,0,0,0,1,0,66,MAPLE RIDGE                                                                                         
1199901,1,0,6,3/26/2020,658089.4849,2,1,NA,0,1,169.3548228,0,1,1,44,LANGLEY                                                                                             
6023252,1,0,6,6/11/2020,7780.810185,4,1,NA,0,1,0,0,1,1,54,NORTH VANCOUVER                                                                                     
7836444,0,1,6,9/10/2020,5337.144072,5,0,NA,0,0,0,0,1,4,38,ABBOTSFORD                                                                                          
5474066,1,0,6,2/5/2021,23799.43291,6,0,NA,0,0,0,0,1,0,52,COQUITLAM                                                                                           
1125916,1,0,6,1/12/2021,1003217.588,1,1,NA,0,1,1701.770592,0,1,2,66,ROBERTS CREEK                                                                                       
7742970,0,0,6,4/20/2020,825588.0123,2,1,NA,1,1,2481.089963,0,1,3,47,NORTH VANCOUVER                                                                                     
5644772,1,0,6,4/9/2020,396728.5269,2,1,NA,0,1,0,0,1,0,28,PORT MOODY                                                                                          
9515590,1,0,6,6/4/2020,37776.22316,1,1,NA,1,1,630.080573,0,1,15,44,VANCOUVER                                                                                           
2422572,0,0,6,7/30/2020,24872.33391,1,1,NA,0,0,0,0,1,70,60,VANCOUVER                                                                                           
1413142,0,0,6,11/2/2020,119804.5628,3,1,NA,0,0,0,0,1,0,57,NORTH VANCOUVER                                                                                     
5588819,0,0,6,9/11/2020,19981.58666,1,0,NA,0,0,0,0,1,5,34,NORTH VANCOUVER                                                                                     
1771765,0,0,6,6/2/2020,10997.49989,4,0,NA,0,1,0,0,1,101,40,SURREY                                                                                              
3633172,0,0,6,7/3/2020,24156.23254,3,1,NA,1,0,0,0,1,4,71,MAYNE                                                                                               
6442362,0,0,6,9/3/2020,669508.764,2,1,NA,1,1,0,0,1,5,50,WHITE ROCK                                                                                          
6622364,0,0,6,12/3/2020,3485.315382,1,0,NA,0,1,0,0,1,0,70,NORTH VANCOUVER                                                                                     
6575252,1,0,6,4/7/2020,587707.9424,1,1,NA,1,0,0,0,1,4,75,BURNABY                                                                                             
4413213,1,0,6,12/2/2020,331637.7843,4,0,NA,0,0,0,0,1,0,57,VANCOUVER                                                                                           
8509189,1,0,6,4/27/2020,435200.8187,1,0,NA,0,1,330.7349734,0,1,0,77,SURREY                                                                                              
2342147,0,0,6,5/8/2020,489348.9178,1,1,NA,0,1,95.27958581,0,1,0,66,PITT MEADOWS                                                                                        
7079906,0,0,6,4/8/2020,113896.924,1,1,NA,0,1,2270.225866,0,1,1,29,SURREY                                                                                              
1644655,0,0,6,5/2/2020,499834.9287,1,1,NA,0,1,0,0,1,0,54,NORTH SAANICH                                                                                       
250289,0,0,6,6/29/2020,44248.29021,2,1,NA,0,0,0,0,1,28,61,SURREY                                                                                              
6969727,0,0,6,4/14/2020,1216648.126,1,0,NA,0,0,0,0,1,0,35,SURREY                                                                                              
1872832,0,0,6,4/2/2020,1040.945766,5,0,NA,0,1,0,0,1,25,44,SQUAMISH                                                                                            
5792066,0,0,6,5/14/2020,578.7877362,1,1,NA,0,1,2027.961279,0,1,15,53,PORT COQUITLAM                                                                                      
380445,0,0,6,12/14/2020,35757.51859,2,1,NA,0,1,2103.472364,0,1,0,53,VANCOUVER                                                                                           
7831608,0,0,6,5/14/2020,144578.827,1,0,NA,0,0,0,0,1,0,85,HARRISON HOT SPRINGS                                                                                
8669085,0,0,6,1/11/2021,53543.4787,1,0,NA,0,0,0,0,1,8,46,NELSON                                                                                              
6740396,0,0,6,4/7/2020,518307.4611,2,1,NA,0,0,0,0,1,1,83,BURNABY                                                                                             
898728,0,0,6,12/18/2020,11698.1171,2,1,NA,1,1,1879.864962,0,1,0,67,COQUITLAM                                                                                           
1960984,0,0,6,8/5/2020,758848.4175,2,1,NA,1,1,221.1649191,0,1,0,35,VANCOUVER                                                                                           
2406404,1,0,6,5/8/2020,430856.6966,3,1,NA,0,1,315.2648353,0,1,1,62,VANCOUVER                                                                                           
7391288,0,0,6,4/15/2020,506575.7199,2,0,NA,0,0,0,0,1,17,60,NEW WESTMINSTER                                                                                     
2263101,1,0,6,5/28/2020,10457.6505,1,1,NA,0,0,0,0,1,2,51,VANCOUVER                                                                                           
2482289,0,0,6,6/12/2020,34484.11061,1,1,NA,0,0,0,0,1,3,72,VANCOUVER                                                                                           
6307149,0,0,6,1/20/2021,25498.38037,1,0,NA,0,0,0,0,1,3,47,BURNABY                                                                                             
5234404,0,0,6,6/19/2020,715984.3508,3,1,NA,0,1,0,0,1,1,63,COQUITLAM                                                                                           
7790344,0,0,6,3/20/2020,655403.6801,3,1,NA,0,1,689.4099113,0,1,1,39,VANCOUVER                                                                                           
